timestamp,node1,node2,node3,node4,node5,node6,node7
4.2,0.77,1.6,2.1,0.62,0.3,1.51,2.71
4.21,0.28,3,2.2,0.31,0.3,2.54,2.1
4.22,0.13,2.51,2,0.93,0.3,1.41,2.5
4.23,0.35,2.7,2.2,0.3,0.4,0.3,2.7
4.24,0.71,2.1,2.8,0.2,0.1,0.3,2
4.25,0.84,1.81,2.9,0.4,0.3,0.1,2.21
4.26,1.03,1.92,1.7,0.4,0.2,0.41,4.06
4.27,0.86,3.02,2,1.71,2.21,1.81,2.3
4.28,0.08,3,2.11,2.03,1.8,2.1,2.1
4.29,0.5,2.6,0.1,1.82,2,2.3,2.3
4.3,0.95,2.5,0.3,2.34,1.8,2.1,2.2
4.31,0.72,1.5,0.1,1.93,1.9,2,2.1
4.32,0.67,2.2,0,3.05,1.9,2,2.5
4.33,0.51,2,0,2.35,2.19,2.6,2.1
4.34,0.1,1.8,0.1,3.65,3,3.1,2.4
4.35,0.2,2.6,0.1,1.11,2.5,2.2,2.3
4.36,1.67,2.5,1.61,1.92,2.7,2.1,1.9
4.37,0.23,2.3,2.8,2.04,2.6,2,2.3
4.38,0.74,2.8,2.5,1.73,2.5,2.1,2.1
4.39,0.8,3.01,1.7,2.24,3.31,3.4,2.6
4.4,0.56,3.2,2.8,2.74,5.8,2.8,4.62
4.41,0.76,4.2,1.8,1.93,2.8,3.9,4.1
4.42,0.69,4.2,2.1,2.73,2.9,2.6,3.6
4.43,0.6,3.5,3,2.53,2.1,2,2.6
4.44,0.89,2.4,3.7,1.51,1.8,1.8,2.3
4.45,0.68,2.5,4.21,1.42,1.6,1.9,2.3
4.46,0.78,1.9,2.1,2.42,2.2,2,2.7
4.47,0.1,2.2,2.5,1.53,2.5,2.51,2
4.48,0.1,2.1,1.1,2.12,1.8,1.8,2.5
4.49,0.08,2.7,2.2,1.94,2,2.5,2.4
4.5,0.45,2.5,1.1,2.23,3.2,2.5,2.2
4.51,0.69,1.9,3.3,2.62,2.9,2.4,2.1
4.52,0.58,2.6,3,3.13,2.4,2.2,2.7
4.53,1.17,2.2,3.61,2.01,2.3,2.4,3.31
4.54,0.82,2.1,3.3,2.45,2.51,2.4,2.61
4.55,2.26,2.13,1.6,1.84,0.3,1.62,3.71
4.56,0.92,1.52,1,2.13,0.1,0,1.71
4.57,0.8,0,3.7,2.04,0,0.1,2.23
4.58,0.95,0.1,0.4,1.73,0.1,0.1,1.83
4.59,0.67,0,3.9,2.96,0.1,0,1.83
4.6,0.89,0,3.2,0.5,0,0.1,0.3
4.61,0.64,0.3,4.24,0.2,0.2,0.2,2.31
4.62,0.66,1.61,2.1,1.21,1.21,1.31,1.91
4.63,0.61,2.3,2.2,3.1,2.5,2,2.11
4.64,1.02,2.9,1.9,2.8,2.7,2.8,1.21
4.65,0.51,1.8,1.6,1.8,1.7,1.8,1.01
4.66,0.82,2.4,2.4,2.1,2.7,2.1,2.01
4.67,0.61,1.8,3.2,1.7,1.8,2.2,2.61
4.68,0.64,2.3,3.02,2.7,2.1,1.9,1.21
4.69,0.9,2.5,0,3.4,2.6,2.6,1.41
4.7,1.94,3.3,0,3.3,3.7,3.5,1
4.71,0.64,4.33,2.01,4.63,4.01,4.11,3.82
4.72,0.05,3.29,2.41,3.3,2.6,2.4,2.23
4.73,0.25,2.2,2.3,1.9,2.6,2,0.3
4.74,0.2,0.9,1.6,1.1,1.1,0.6,0.2
4.75,1.31,3.4,2,3.3,2.6,2.2,0.3
4.76,1.76,1.4,2.5,0.8,1.1,1.5,0.1
4.77,1.46,2.8,3.8,2.5,3.2,2.9,0.3
4.78,2.47,3.3,4.3,3.79,3.9,3.7,0.1
4.79,5.96,4.11,3.61,4.13,4.51,4.12,2.03
4.8,5.62,2.7,3,2.7,3.6,3.11,0.51
4.81,2.75,4.01,3.6,2.8,2.6,3.5,0.3
4.82,3.43,1.7,2.42,1.7,1.01,2,0.2
4.83,3.8,1.21,3.05,2.7,1.31,1.22,0
4.84,3.1,2.11,3.01,1,3.14,2.52,0.3
4.85,2.85,2.43,3.9,2.8,2.93,2.94,0.3
4.86,4.15,2.22,3.1,4.2,0.5,1.42,0.1
4.87,5.17,0.8,2.11,4.11,0.2,2.12,0.2
4.88,4.74,1.41,1.4,3.5,0,1.91,0.2
4.89,4.08,2.52,1.1,2.2,0.1,3.62,0.2
4.9,1.68,2.43,2.61,1.5,0.3,2.12,0.2
4.91,1.26,1.61,3.1,2.3,0.2,1.51,0.1
4.92,1.51,1.21,5,1.9,0.1,1.31,0.1
4.93,0.77,1.71,5.09,3.6,0.3,2.83,0.2
4.94,1.16,3.74,4.1,2.73,2.61,2.93,1.61
4.95,1.26,2.43,3.4,3.11,1.1,1.81,0.2
4.96,0.87,1.21,2.51,2.2,0.1,1.01,0.41
4.97,0.9,0.91,1.3,1.4,0.2,1.71,0.31
4.98,0.66,2.62,1.2,1.7,0.4,0.91,0.52
4.99,0.99,3.33,1.71,2.4,0.2,2.32,0.73
5,0.72,1.01,1.41,1.7,0.21,1.01,0.52
5.01,0.9,1.31,0,3.4,0.2,1.01,0.31
5.02,0.82,1.51,0,3.71,0.1,1.92,0.2
5.03,0.92,2.61,1.44,2.83,0.3,3.42,0.2
5.04,0.69,3.13,0.6,2.6,0.41,1.51,0.62
5.05,0.64,2.93,1.71,3,0.62,1.52,0.61
5.06,0.87,0.2,0.1,3.2,0.61,1.31,0.2
5.07,0.82,0.2,0,1.92,0.2,2.74,0.31
5.08,0.82,0.3,0.1,2.72,0.2,2.92,0.1
5.09,0.79,0.51,1.91,3.63,0.41,2.44,0.2
