label,timestamp,cpu_usr,cpu_sys,cpu_iowait,cpu_steal,cpu_idle,paging_vmeff,memory_memused,memory_commit,disk_util,network_ifutil
6,3.5,97.1,0,2.6,0,0,0,54.57,20.66,28.16,0
6,3.5,97.7,0,2.1,0,0,0,53.99,20.66,0,0
6,3.5,89.5,2.7,3.4,4.2,0.1,0,49.46,18.71,28.08,0
6,3.5,96.2,0,2.8,0,0,0,48.68,19.16,0,1.27
6,3.5,94.7,0,4,0,0,0,50.44,20.31,0,1.59
6,3.5,89.78,4.71,4.51,0,0,0,46.84,19,5.52,2.05
6,3.5,95.8,0.1,3.3,0,0,0,49.48,20.47,0,1.65
6,3.5,97.09,0.3,2.51,0,0,0,50.61,20.47,0,0.53
6,3.5,95.1,0,4,0,0,0,51.44,20.67,5.6,1.1
6,3.5,97.09,0.2,2.4,0,0,0,52.18,20.67,0,0.37
6,3.5,96.9,0,2.8,0,0,0,52.65,20.67,6.8,0.72
6,3.5,97.2,0,2.4,0,0,0,52.99,20.67,7.04,0.07
6,3.5,97.6,0,2.1,0,0,0,53.34,20.67,8.64,0.14
6,3.5,97.4,0,2.3,0,0,0,53.88,20.67,30.24,0
6,3.5,97.7,0,2,0,0,0,54.41,20.67,59.04,0
6,3.5,97.31,0.1,2.3,0,0,0,54.97,20.67,2.56,0
6,3.5,97.2,0,2.6,0,0,0,55.54,20.67,20.64,0
6,3.5,97.6,0,2.1,0,0,0,56.13,20.67,6.72,0
6,3.5,97.7,0,2.2,0,0,0,56.7,20.67,0,0
6,3.5,97.4,0,2.5,0,0,0,57.3,20.67,0,0
6,3.5,97.4,0,2.3,0,0,0,57.89,20.67,0,0
6,3.5,97.3,0,2.3,0,0,0,58.31,20.67,28.1,0.23
6,3.5,97.8,0.1,1.9,0,0,0,58.66,20.44,0,0.3
6,3.5,97.2,0,2.2,0,0,0,59.08,20.44,28.96,0.3
6,3.5,98,0,1.8,0,0,0,59.69,20.44,0,0
6,3.5,97.7,0.1,2,0,0,0,59.6,20.44,0,0
6,3.5,96.9,0,2.8,0,0,0,60.2,20.44,28.16,0
6,3.5,97.5,0,2.3,0,0,0,60.8,20.44,0,0
6,3.5,96.9,0.1,2.8,0,0,0,60.32,20.44,0,0
6,3.5,47.81,32.04,2.44,17.4,0.2,0,55.67,16.47,28.16,0
6,3.5,42.29,55.38,2.03,0,0.1,0,50.38,12.46,0.08,0
6,3.5,0,100,0,0,0,0,50.38,12.46,0,0
6,3.5,0,98.69,0.1,1.1,0.1,0,50.38,12.46,5.28,0
6,3.5,0.1,99.9,0,0,0,0,50.38,12.46,0,0
6,3.5,0.1,98.69,0.1,1,0.1,0,50.38,12.46,5.44,0
6,3.5,0.1,99.8,0.1,0,0,0,50.38,12.46,0,0
6,3.5,0.1,99.7,0.2,0,0,0,50.41,12.46,0,0
6,3.5,0.1,99.3,0.6,0,0,0,43.01,12.46,0,0
6,3.5,27.84,70.55,1.61,0,0,0,44.47,17.11,0.08,0
6,3.5,97.2,0.2,2.6,0,0,0,46.17,18.05,0.24,0
6,3.5,97.5,0.1,2.2,0,0,0,49.3,19.72,0,0
6,3.5,98.3,0,1.5,0,0,0,49.3,19.72,0,0
6,3.5,97.8,0,2.2,0,0,0,50.6,19.72,0.08,0
6,3.5,98.3,0,1.4,0,0,0,50.61,19.72,0,0
6,3.5,97.8,0,2.2,0,0,0,51.92,19.72,3.12,0
6,3.5,93.89,0,2.8,3.3,0,0,53.21,19.72,7.12,0
6,3.5,96.3,0,3.7,0,0,0,54.87,19.72,28.24,0
6,3.5,91.58,3.11,5.21,0,0,0,48.37,17.46,0,0
6,3.5,96.7,0.1,3.2,0,0,0,52.39,19.98,0.48,0
6,3.5,97.9,0,1.7,0,0,0,52.36,19.98,0.56,0.17
6,3.5,99.1,0,0.9,0,0,0,52.37,19.98,0,0
6,3.5,97.6,0,2.1,0,0,0,53.58,19.98,0,0
6,3.5,98.4,0,1.5,0,0,0,53.55,19.98,66.4,0
6,3.5,97.6,0,2.4,0,0,0,54.97,19.98,0.08,0
6,3.5,96.3,0,3.6,0,0,0,56.41,19.98,0,0
6,3.5,93.6,2.3,4.1,0,0,0,56.52,19.98,0,0
6,3.5,94.69,1.2,4,0,0,0,51.59,18.02,0.48,0.17
6,3.5,96.7,0.1,2.9,0,0,0,55.27,20.4,0.08,0
6,3.5,96.9,0,2.7,0.1,0,0,55.07,20.4,0,0
6,3.5,98.7,0,1.2,0,0,0,55.56,20.4,0,0
6,3.5,94.29,0,2.7,2.7,0,0,56.26,20.4,14.88,0
6,3.5,83.35,0,1.2,15.35,0.1,0,56.87,20.4,51.6,0
6,3.5,97.7,0.1,2.1,0,0,0,58.07,20.4,0,0
6,3.5,97.3,0,2.7,0,0,0,59.46,20.4,0,0
6,3.5,92.09,3.8,4.1,0,0,0,56.93,18.63,0.24,0.08
6,3.5,92.56,1.51,5.13,0,0,0,55.7,18.97,0.8,1.69
6,3.5,82.19,12.78,4.73,0.1,0.1,0,58.69,20.21,0.64,2.33
6,3.5,11.91,86.68,1.31,0,0,0,59.56,20.21,0,0.59
6,3.5,1.1,91.97,0.4,6.43,0.1,0,59.5,20.21,19.52,0
6,3.5,1.11,92.46,0.5,5.83,0.1,0,59.45,20.21,19.52,0
6,3.5,1,98.6,0.3,0.1,0,0,59.39,20.21,0,0
6,3.5,1.01,96.98,0.3,1.61,0.1,0,59.32,20.21,10.96,0
6,3.5,1.61,96.18,0.4,1.71,0.1,0,59.24,20.21,10.96,0
6,3.5,66.9,29.38,3.22,0,0,0,60.82,20.21,0,1.1
6,3.5,18.25,80.14,1.31,0,0,0,61.38,20.21,0,0.25
6,3.5,1.61,98.09,0.1,0,0.1,0,61.11,20.21,0,0.33
6,3.5,1.01,98.89,0.1,0,0,0,61.05,20.21,0,0
6,3.5,0.6,99,0.4,0,0,0,60.99,20.21,0,0
6,3.5,2.51,97.19,0.3,0,0,0,60.95,20.21,0,0
6,3.5,1.81,92.35,0.4,5.24,0.1,0,60.89,20.21,11.6,0.17
6,3.5,0.7,86.03,0.2,12.96,0.1,0,60.82,20.21,32.64,0
6,3.5,1.21,98.48,0.3,0,0,0,60.76,20.21,0,0.17
6,3.5,1.64,97.85,0.31,0,0.2,0,60.69,20.21,0,0.84
6,3.5,0.9,98.79,0.3,0,0,0,60.61,20.21,0,0.12
6,3.5,2.52,96.68,0.6,0,0.1,0,60.29,20.21,0,0.4
6,3.5,1,98.7,0.3,0,0,0,60.23,20.21,0,0
6,3.5,0.6,99.1,0.2,0.1,0,0,60.16,20.21,0,0
6,3.5,1.1,98.8,0.1,0,0,0,60.1,20.21,0,0
6,3.5,1.61,98.19,0.2,0,0,0,60.03,21.81,0,0.17
6,3.5,61.37,35.71,2.92,0,0,0,61.9,21.81,0,0.17
6,3.5,4.77,94.83,0.3,0,0.1,0,62.05,21.81,0.08,0.34
6,3.5,2.13,96.26,0.4,1.11,0.1,0,61.99,21.81,6.88,0.33
6,3.5,1.31,93.37,0.6,4.62,0.1,0,61.93,21.81,16.32,0
6,3.5,1.91,97.78,0.3,0,0,0,61.86,21.81,0,0.17
6,3.5,1.31,98.39,0.2,0,0.1,0,61.8,21.81,0,0.17
6,3.5,2.61,97.09,0.3,0,0,0,61.74,21.81,0,0
6,3.5,1.11,98.18,0.51,0,0,0,61.67,21.81,0,0.47
6,3.5,0.7,99.09,0.2,0,0,0,61.61,21.81,0,0.09
6,3.5,1,98.8,0.1,0.1,0,0,61.55,21.81,0,0
6,3.5,1.01,91.95,0.2,6.74,0.1,0,61.5,21.81,23.28,0.09
6,3.5,1.2,98.19,0.3,0.1,0.1,0,61.45,21.81,0,0.09
6,3.5,2.01,97.38,0.3,0,0,0,61.38,21.81,0,0.27
6,3.5,1.61,97.99,0.4,0,0,0,61.32,21.81,0,0.18
6,3.5,0.6,98.6,0.6,0,0.1,0,61.25,21.81,0,0.09
6,3.5,0.8,98.7,0.5,0,0,0,61.18,21.81,0,0
6,3.5,1.2,98.39,0.3,0,0.1,0,61.12,21.81,0,0.09
6,3.5,1,98.7,0.3,0,0,0,61.06,21.81,0,0.09
6,3.5,1,98.5,0.4,0.1,0,0,61,21.81,0,0
6,3.5,1.54,97.34,0.51,0,0.2,0,60.93,21.81,0,1.37
6,3.5,0.92,98.46,0.31,0,0.21,0,60.87,21.81,0,1.02
6,3.5,47.99,47.19,3.61,0,0.1,0,62.12,21.81,0,1.14
6,3.5,28.99,67.85,1.93,0,0.2,0,62.84,21.81,0,1.16
6,3.5,0.72,98.16,0.41,0,0.2,0,62.78,21.81,0,1.07
6,3.5,2.28,94.2,0.62,1.04,0.41,0,62.72,21.81,6.88,2.18
6,3.5,1.15,93.44,0.83,3.96,0.31,0,62.66,21.81,14.88,2.18
6,3.5,2.37,96.7,0.52,0,0.31,0,62.6,21.81,0,1.79
6,3.5,0.71,98.89,0.2,0,0.1,0,62.53,21.81,0,0.22
6,3.5,1.23,97.74,0.62,0,0.21,0,62.47,21.81,0,0.97
6,3.5,1.11,98.49,0.3,0,0,0,62.28,21.56,0,0.17
6,3.5,1.81,97.58,0.3,0.1,0.1,0,62.22,21.56,0.08,0.17
6,3.5,0.8,98.59,0.5,0,0.1,0,62.16,21.56,0,0.17
6,3.5,0.6,99.09,0.3,0,0,0,62.09,21.56,0,0.17
6,3.5,0.7,98.79,0.5,0,0,0,62.03,21.56,0,0.17
6,3.5,0.81,98.79,0.2,0,0.1,0,62.07,21.56,0.4,0.17
6,3.5,1.03,98.05,0.41,0,0.31,0,62.73,21.56,3.52,1.01
6,3.5,1.33,97.55,0.72,0.1,0.2,0,62.71,21.56,0.16,1.12
6,3.5,1.01,98.59,0.3,0,0.1,0,62.65,21.56,0,0.17
6,3.5,1.21,98.29,0.3,0,0,0,62.58,21.56,0,0.26
6,3.5,1.33,98.05,0.1,0,0.31,0,62.53,21.56,0,1.03
6,3.5,0.71,99.19,0.1,0,0,0,62.47,21.56,0,0.17
6,3.5,1.85,96.81,0.51,0,0.31,0,62.21,21.56,0,1.36
6,3.5,65.39,31.39,3.02,0,0,0,63.72,21.35,0,0.56
6,3.5,8.67,90.32,0.6,0,0.1,0,63.37,21.35,0,0.84
6,3.5,1.31,98.39,0.2,0.1,0,0,63.3,21.35,0,0.18
6,3.5,80.84,6.72,1.6,10.73,0,0,63.08,21,17.12,0.26
6,3.5,97.2,0,2.2,0,0,0,62.31,21,0,1.19
6,3.5,98.8,0,1,0,0,0,62.14,21,0.32,0.17
6,3.5,98.4,0,1.6,0,0,0,62.1,21,39.92,0
6,3.5,98.9,0,1,0,0,0,62.07,21,1.84,0
6,3.5,98.8,0,1,0,0,0,61.93,21,0,0.19
6,3.5,98.7,0,1.2,0,0,0,61.72,21,0.72,0.33
6,3.5,99.1,0,0.9,0,0,0,61.7,21,4.16,0
6,3.5,98.6,0.1,1.3,0,0,0,61.68,21,3.44,0
6,3.5,92.89,3.1,3.8,0,0.1,0,45.07,18.11,0,0
6,3.5,97.2,0.1,2.6,0,0,0,46.97,19.02,0,0.25
6,3.5,91.59,0.1,6.01,0,0,0,51.27,21.33,0,3.58
6,3.5,93.4,0,5,0,0,0,53.02,21.33,0,2.63
6,3.5,94.2,0.1,4.2,0,0,0,55.15,21.33,0,2.9
6,3.5,94.08,0.4,4.31,0,0,0,57.13,21.33,0.32,2.81
6,3.5,91.81,2.02,5.16,0,0.1,0,59.13,21.33,21.04,1.68
6,3.5,98.2,0.1,1.7,0,0,0,59.06,21.13,17.04,0.08
6,3.5,97.1,0,2.8,0,0,0,58.94,21.13,99.92,0.6
6,3.5,98.7,0,1,0,0,0,58.7,21.33,33.44,0.42
6,3.5,98.6,0,1.3,0,0,0,58.65,21.33,0.08,0
6,3.5,99,0,1,0,0,0,58.63,21.33,0,0
6,3.5,98.7,0,1.2,0,0,0,58.6,21.33,45.6,0
6,3.5,98.6,0,1.4,0,0,0,58.59,21.33,0.48,0
6,3.5,98.5,0,1.4,0,0,0,58.26,21.33,0.8,0.51
6,3.5,98.8,0,1.2,0,0,0,58.24,21.13,0.08,0
6,3.5,74.95,21.74,3.31,0,0,0,40.3,13.45,0.08,0
6,3.5,0.2,99.5,0.2,0.1,0,0,40.24,13.45,0,0
6,3.5,0.3,99.6,0.1,0,0,0,40.18,13.45,0,0
6,3.5,0.4,99.5,0.1,0,0,0,40.11,13.45,0.08,0
6,3.5,0.5,99.4,0.1,0,0,0,40.05,13.45,0,0
6,3.5,0.4,99.3,0.2,0,0.1,0,39.98,13.45,0.4,0
6,3.5,0.3,99.6,0.1,0,0,0,39.92,13.45,0,0
6,3.5,0.6,97.29,2.11,0,0,0,23.77,13.45,0.08,0
6,3.5,0.4,99.2,0.4,0,0,0,20.81,13.45,0,0
6,3.5,20.7,77.4,1.7,0,0.1,0,22.02,18.06,0,0
6,3.5,97,0.1,2.9,0,0,0,23.56,19.27,0,0
6,3.5,97.4,0,2.4,0,0,0,27.09,20.88,0,0
6,3.5,98,0,1.7,0,0,0,27.02,20.88,0,0
6,3.5,99.1,0,0.9,0,0,0,27.11,20.88,0,0
6,3.5,97.7,0,2.1,0,0,0,27.78,20.88,0,0
6,3.5,99.1,0,0.9,0,0,0,27.72,20.88,0,0
6,3.5,98.6,0,1.4,0,0,0,28.61,20.88,0.08,0
6,3.5,98.7,0.1,1,0.1,0,0,28.7,20.88,0.48,0
6,3.5,98.2,0,1.8,0,0,0,29.49,20.88,0,0
6,3.5,98.2,0,1.8,0,0,0,30.37,20.88,0,0
6,3.5,97.9,0,2.1,0,0,0,31.31,20.88,9.36,0
6,3.5,97.8,0,2.2,0,0,0,32.25,20.88,0,0
6,3.5,85.06,10.63,4.21,0,0,0,25.46,18.82,0,0
6,3.5,97.29,0.1,2.51,0,0,0,29.16,20.86,0.48,0.16
6,3.5,97.7,0,2,0,0,0,29.1,20.86,0.08,0
6,3.5,99,0,0.9,0,0,0,29.04,20.86,28.32,0
6,3.5,97.9,0,2.1,0,0,0,29.96,20.86,31.36,0
6,3.5,97.7,0,2,0,0,0,29.92,20.86,0,0
6,3.5,99.2,0,0.8,0,0,0,30.26,20.86,0.08,0
6,3.5,98.4,0.1,1.3,0,0,0,31.01,20.86,0.8,0
6,3.5,98.7,0,1.3,0,0,0,31.37,20.86,0,0
6,3.5,97.2,0.1,2.7,0,0,0,32.33,20.86,0,0
6,3.5,97.3,0,2.7,0,0,0,33.21,20.86,9.36,0
6,3.5,97.6,0,2.4,0,0,0,34.09,20.86,0,0
6,3.5,80.46,15.43,4.11,0,0,0,27.12,18.24,0.56,0.16
6,3.5,95.4,0.2,4.1,0.1,0,0,31.06,20.57,0.56,0.31
6,3.5,98.3,0.1,1.5,0,0,0,32.18,20.96,4.48,0.31
6,3.5,98,0,1.9,0,0,0,32.57,20.96,53.92,0
6,3.5,99.2,0,0.8,0,0,0,33.07,20.96,0.08,0
6,3.5,98.1,0.1,1.6,0,0,0,34.31,20.96,3.6,0
6,3.5,98.8,0,1.1,0,0,0,34.53,20.96,1.28,0
6,3.5,97.9,0.1,2,0,0,0,35.55,20.96,0.56,0
6,3.5,98.8,0,1,0,0,0,35.95,20.96,0.24,0
6,3.5,97.9,0,2.1,0,0,0,36.79,20.96,0,0
6,3.5,98.1,0,1.9,0,0,0,37.66,20.96,9.36,0
6,3.5,93.09,4.3,2.6,0,0,0,32.94,17.28,0.48,0.14
6,3.5,93.79,2.71,3.11,0,0,0,32.29,18.7,1.04,0.29
6,3.5,97.5,0,2.4,0,0,0,36.36,20.7,2.24,0
6,3.5,97.4,0,2,0,0,0,36.93,20.7,3.68,0.4
6,3.5,99,0,0.9,0,0,0,36.96,20.7,19.84,0.07
6,3.5,91.09,0,2.1,6.71,0,0,38.28,20.7,25.6,0
6,3.5,98,0,1.7,0,0,0,38.97,20.7,3.04,0
6,3.5,99.4,0,0.6,0,0,0,39.39,20.7,0,0
6,3.5,98.3,0.1,1.5,0,0,0,39.91,20.7,0.64,0
6,3.5,98.2,0,1.8,0,0,0,40.84,20.7,0,0
6,3.5,97.4,0,2.6,0,0,0,41.7,20.7,0,0
6,3.5,97.7,0,2.2,0,0,0,42.48,20.7,9.36,0.17
6,3.5,84.22,10.85,4.32,0,0.1,0,35.9,17.75,1.84,0.64
6,3.5,96.5,0.1,3.1,0,0,0,39.72,20.4,0.48,0.36
6,3.5,84.78,12.11,2.9,0.1,0,0,35.45,17.8,0.64,0.19
6,3.5,96.59,0.1,3.31,0,0,0,38.51,19.47,0,0
6,3.5,67.27,30.73,1.9,0,0,0,33.94,13.17,40.4,0.19
6,3.5,62.95,35.04,1.91,0,0.1,0,36.24,17.92,0,0
6,3.5,96.9,0.1,2.8,0,0,0,38.77,19.94,0,0.41
6,3.5,97.3,0,2,0,0,0,40.14,20.69,0,1.09
6,3.5,98.6,0,1.3,0,0,0,40.19,20.69,0.56,0.39
6,3.5,98.4,0,1.3,0,0,0,40.69,20.69,0,0.48
6,3.5,98.2,0,1.2,0,0,0,40.9,20.69,0,0.82
6,3.5,98.5,0,1.4,0,0,0,41.31,20.69,0.56,0.25
6,3.5,98.5,0.1,1.2,0,0,0,41.74,20.69,0.16,0.55
6,3.5,98.6,0,1.2,0,0,0,42.13,20.69,0,0.39
6,3.5,90.7,0,2.1,7.2,0,0,42.97,20.69,31.44,0
6,3.5,98.1,0,1.9,0,0,0,43.85,20.69,1.84,0
6,3.5,97.4,0,2.5,0.1,0,0,44.71,20.69,1.84,0
6,3.5,59.86,36.5,3.44,0,0,0,36.89,15.35,2.56,0.79
6,3.5,94.18,3.51,2.21,0,0,0,40.11,19.4,0.08,0.2
6,3.5,82.4,13.8,3.5,0,0.1,0,36.9,15.41,0.08,0.2
6,3.5,93.49,3.2,3.2,0,0,0,40.41,19.51,12.96,0.16
6,3.5,92.28,3.81,3.51,0,0,0,40.15,18.93,13.04,0.25
6,3.5,94.58,1.1,3.71,0,0,0,39.91,19.13,0.16,0.78
6,3.5,92.51,1.9,4.2,0,0.1,0,39.16,19.35,0.72,1.9
6,3.5,94.7,0,4.4,0,0,0,41.55,20.95,0.08,1.45
6,3.5,96.19,0,3.31,0,0,0,43.67,20.95,4.08,1.15
6,3.5,95.8,0.2,2.9,0,0,0,45.18,20.95,0.08,1.69
6,3.5,96.7,0,3,0,0,0,46.4,20.95,0.64,0.24
6,3.5,97.1,0.1,2.6,0,0,0,46.73,20.58,0.64,0.45
6,3.5,97.3,0,2.1,0,0,0,47.43,20.98,0.08,0
6,3.5,97.4,0,2.1,0,0,0,47.75,20.98,11.52,0.26
6,3.5,96.7,0,2.8,0,0,0,48.27,20.98,19.76,0
6,3.5,97.3,0,2.5,0,0,0,48.79,20.98,26.4,0
6,3.5,97.9,0.1,1.9,0,0,0,49.3,20.98,30.56,0
6,3.5,97.9,0,1.9,0,0,0,49.8,20.98,47.28,0
6,3.5,97.2,0.3,2.3,0,0,0,50.29,20.98,13.36,0
6,3.5,97,0,2.3,0.5,0,0,50.79,20.98,14.72,0
6,3.5,97.4,0,2.4,0,0,0,51.28,20.98,0,0
6,3.5,97.1,0.2,2.5,0,0,0,51.8,20.98,0,0
6,3.5,96.6,0,2.8,0,0,0,51.89,20.98,0,0.53
6,3.5,97.5,0,2.2,0,0,0,52.24,20.98,0.08,0.23
6,3.5,96.5,0,2.9,0,0,0,52.74,20.98,28.08,0
6,3.5,96.8,0,3.1,0,0,0,53.26,20.98,28.16,0
6,3.5,97.5,0,2.2,0,0,0,53.77,20.98,0,0
6,3.5,98.1,0,1.7,0,0,0,54.27,20.98,0.08,0
6,3.5,97.4,0,2.3,0,0,0,54.79,20.98,0.08,0
6,3.5,97.5,0,2.4,0,0,0,55.29,20.98,28.08,0
6,3.5,97.7,0.1,2,0,0,0,55.77,20.98,25.76,0
6,3.5,97.6,0,2.2,0,0,0,56.28,20.98,2.32,0
6,3.5,96.6,0,3,0,0,0,56.79,20.98,0.08,0
6,3.5,92.59,2.1,4.2,0,0,0,49.67,19.17,0.08,1.5
6,3.5,93.17,2.31,3.61,0.5,0,0,44.62,15.83,3.52,0.95
6,3.5,91.47,1.6,4.41,0.6,0,0,46.32,19.64,14.8,2.52
6,3.5,94.11,0,4.2,0,0,0,48.59,20.91,0,2.81
6,3.5,96.7,0,3.1,0,0,0,50.1,20.91,18.08,0.69
6,3.5,96.2,0.1,3.3,0,0,0,51.07,20.91,0,0.86
6,3.5,96.3,0,3.3,0,0,0,51.89,20.91,0,0.79
6,3.5,97.5,0,2.5,0,0,0,52.52,20.91,0,0
6,3.5,97.7,0,1.8,0,0,0,52.71,20.68,1.28,0.08
6,3.5,97.9,0,1.9,0,0,0,53.28,20.68,10.96,0
6,3.5,97.5,0,2.4,0,0,0,53.83,20.68,43.52,0
6,3.5,97.2,0,2.6,0,0,0,54.39,20.68,36.48,0
6,3.5,97.5,0,2.2,0,0,0,55.04,20.68,14.8,0
6,3.5,97.3,0,2.3,0.1,0,0,55.61,20.68,37.84,0
6,3.5,97.1,0,2.4,0.1,0,0,56.16,20.68,28.08,0
6,3.5,97.7,0,2.3,0,0,0,56.72,20.68,0.08,0
6,3.5,97,0,2.6,0,0,0,57.29,20.68,0.08,0
6,3.5,97.4,0,2.4,0,0,0,57.8,20.68,0.08,0
6,3.5,97.4,0,2.5,0,0,0,58.36,20.68,0,0
6,3.5,97.1,0.1,2.5,0.1,0,0,58.92,20.68,28.16,0
6,3.5,96.9,0,2.7,0,0,0,59.25,20.68,22.88,0.39
6,3.5,97,0,2.8,0,0,0,59.67,20.68,5.28,0.23
6,3.5,97,0,2.4,0,0,0,60.16,20.68,0,0.15
6,3.5,98.1,0,1.8,0,0,0,60.71,20.68,0.08,0
6,3.5,97.5,0,2.5,0,0,0,61.28,20.68,0,0
6,3.5,97.9,0,2,0,0,0,61.84,20.68,0.24,0
6,3.5,97.3,0,2.5,0,0,0,62.4,20.68,75.92,0
6,3.5,97.2,0,2.6,0,0,0,62.97,20.68,0,0
6,3.5,96.6,0,3.1,0,0,0,62.83,20.68,0.08,0
6,3.5,84.81,11.77,3.12,0,0,0,55.88,16.81,0,0
6,3.5,2.41,96.89,0.6,0,0.1,0,51.17,12.88,0,0
6,3.5,0,84.98,0.2,14.72,0.1,0,51.17,12.88,30.64,0
6,3.5,0.1,90.17,0.1,9.53,0,0,51.17,12.88,25.44,0
6,3.5,0.1,99.9,0,0,0,0,51.17,12.88,0,0
6,3.5,0,99.9,0.1,0,0,0,51.17,12.88,0,0
6,3.5,0.2,99.8,0,0,0,0,51.17,12.88,0,0
6,3.5,0,99.2,0.7,0,0.1,0,44.82,12.88,0,0
6,3.5,0.1,99.8,0.1,0,0,0,44.81,12.88,0,0
6,3.5,61.89,35.31,2.71,0.1,0,0,46.98,17.75,0,0
6,3.5,96.9,0.2,2.9,0,0,0,51.08,19.99,0.08,0
6,3.5,97.7,0,2,0,0,0,51.02,20.33,0,0
6,3.5,98.5,0,1.3,0,0,0,51.11,20.33,0,0
6,3.5,96,0,3.9,0,0,0,52.37,20.33,0.08,0
6,3.5,99.1,0,0.9,0,0,0,52.37,20.33,0,0
6,3.5,96.8,0,3.2,0,0,0,54.29,20.33,0,0
6,3.5,96.4,0,3.6,0,0,0,56.13,20.33,0.08,0
6,3.5,84.94,11.04,4.02,0,0,0,49.26,17.34,0,0
6,3.5,97.7,0,2.3,0,0,0,51.09,18.64,0.08,0
6,3.5,97.7,0.1,2,0,0,0,54.2,20.39,1.04,0.17
6,3.5,97.6,0,2.1,0,0,0,54.15,20.39,0,0
6,3.5,97.7,0,2.2,0,0,0,55.42,20.39,0,0
6,3.5,98.4,0,1.6,0,0,0,55.37,20.39,66.8,0
6,3.5,98,0,2,0,0,0,56.65,20.39,0.08,0
6,3.5,96.8,0,3.2,0,0,0,58.31,20.39,0.08,0
6,3.5,93.39,1.6,4.9,0,0,0,56.95,20.39,0.08,0
6,3.5,81.56,15.03,3.31,0,0.1,0,53.04,18.21,0.64,0.17
6,3.5,96.9,0.1,2.9,0,0,0,56.84,20.36,0.08,0
6,3.5,96.9,0,2.7,0,0,0,56.76,20.36,0,0
6,3.5,98.4,0,1.6,0,0,0,57.41,20.36,0,0
6,3.5,96.9,0,2.8,0,0,0,57.9,20.36,15.68,0
6,3.5,98.5,0,1.5,0,0,0,58.38,20.36,51.04,0
6,3.5,97.3,0,2.7,0,0,0,60.08,20.36,0.08,0
6,3.5,96.6,0,3.4,0,0,0,61.87,20.36,0,0
6,3.5,89.88,5.61,4.31,0.1,0,0,55.18,17.84,0.64,0.17
6,3.5,96.69,0.1,3.01,0,0,0,59.11,19.88,0.32,0.43
6,3.5,97.9,0,1.7,0,0,0,59.18,20.31,0.32,0.08
6,3.5,98.9,0.1,1,0,0,0,59.14,20.31,0.08,0
6,3.5,96.9,0,2.8,0,0,0,60.4,20.31,0,0
6,3.5,98.5,0,1.4,0,0,0,60.31,20.31,53.92,0
6,3.5,96.7,0.1,3.1,0,0,0,61.64,20.31,9.2,0.5
6,3.5,96.5,0,3.5,0,0,0,63.35,20.31,0.08,0
6,3.5,84.92,9.45,5.43,0,0,0,56.3,17.22,1.76,0.5
6,3.5,97.4,0.1,2.5,0,0,0,58.15,18.33,0,0
6,3.5,95.1,0,4.4,0,0,0,62.34,20.58,0.64,1.68
6,3.5,90.61,5.99,3,0,0,0,63.56,20.58,0,1.25
6,3.5,62.22,36.36,1.01,0,0.1,0,64.18,20.58,0,0
6,3.5,54.82,20.48,2.01,22.69,0,0,65.1,20.58,55.68,0
6,3.5,50.35,45.61,3.83,0.1,0.1,0,62.57,18.94,1.04,0.25
6,3.5,77.44,20.24,1.91,0,0.1,0,64.74,20.19,0,0
6,3.5,63.49,32.66,1.62,1.62,0.1,0,64.96,20.19,11.44,0.33
6,3.5,60.73,35.71,1.32,1.73,0.2,0,65.29,20.19,11.36,0.17
6,3.5,54.55,43.33,2.02,0,0,0,66.57,20.19,0,0.42
6,3.5,62.94,32.02,4.63,0.1,0,0,64.37,19.36,1.36,0.51
6,3.5,76.93,17.28,2.34,3.05,0.2,0,66.74,20.5,16.32,0.17
6,3.5,61.13,37.26,1.41,0.1,0,0,67.22,20.5,0,0
6,3.5,61.27,37.31,1.01,0,0.2,0,67.31,20.5,0,0.08
6,3.5,53.23,44.46,2.32,0,0,0,69.1,20.5,0,0
6,3.5,62.12,33.13,3.64,0.81,0,0,66.29,19.33,17.36,0.34
6,3.5,73.65,23.91,2.03,0,0.2,0,67.97,20.55,10.88,0.17
6,3.5,54.75,44.04,1.01,0,0.1,0,68.59,20.55,0,0
6,3.5,60.62,38.47,0.6,0.1,0.1,0,69.21,20.55,0,0.08
6,3.5,53.02,44.67,2.31,0,0,0,70.9,20.55,0,0
6,3.5,78.43,16.33,2.92,2.02,0.1,0,69.3,20.19,8.06,0.33
6,3.5,63.54,34.34,0.7,0.81,0.1,0,69.2,20.19,9.44,0
6,3.5,54.15,44.43,1.32,0,0.1,0,69.78,20.19,0,0.2
6,3.5,45.96,50.81,3.03,0,0.1,0,67.05,16.62,0.8,0.2
6,3.5,76.76,20.62,2.41,0,0.1,0,70.23,20.28,0.16,0.07
6,3.5,63.84,34.95,0.81,0,0.1,0,70.17,20.28,0,0
6,3.5,54.27,41.77,1.12,2.54,0.1,0,70.78,20.28,16,0.07
6,3.5,46.73,50.15,2.82,0.1,0.1,0,68.03,16.5,0.88,0.2
6,3.5,75,22.06,2.83,0,0,0,71.15,20.02,0.24,0.07
6,3.5,65.49,32.89,1.01,0,0.2,0,71.06,20.22,0,0.2
6,3.5,81.63,15.84,2.42,0,0.1,0,72.66,20.22,8.56,0.13
6,3.5,54.37,43.92,1.71,0,0,0,74.04,20.22,0,0
6,3.5,67.67,28.31,3.61,0,0.1,0,73.03,19.99,1.12,0.26
